	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70	PC71	PC72	PC73	PC74	PC75	PC76	PC77	PC78	PC79	PC80	PC81	PC82	PC83	PC84	PC85	PC86	PC87	PC88	PC89	PC90	PC91	PC92	PC93	PC94	PC95	PC96	PC97	PC98	PC99	PC100	PC101	PC102	PC103	PC104	PC105	PC106	PC107	PC108	PC109	PC110	PC111	PC112
Sepoy	14.2369029319569	11.4596046318524	11.5877432762661	21.9159547218185	-23.3329757896895	-7.353659748271	11.959851040405	-5.22659092385294	-16.7838393821805	17.025988631502	-7.87422959576407	-5.6371780835243	-39.9000589755296	-33.7259778681891	-20.6495001165784	15.6948155536179	-21.8229676784172	14.3864031694529	-14.4336788022185	19.0727233364663	-5.27319788875608	11.263627986824	-22.4182110452217	4.83178140428418	3.41682059524423	-7.1212393834246	5.18754107744022	-19.0979917225464	-16.7135813333911	-8.21417905640786	18.467677596113	14.8995414495077	-9.00578289788174	-8.41404725727662	0.127586368517031	-2.40135312199789	-20.976151697502	-9.01608496134447	17.5872812074263	-1.36352807535101	10.0143331895017	-1.552273818829	2.20440698248917	21.0368298843844	12.7119561335121	-5.382781035028	9.75359301417891	-29.5116862934029	-8.68534445822294	1.39768334319479	-13.7938070513503	0.00235624068690438	-6.90869005888887	-7.0622274794393	-6.79922458213356	13.8311051147448	-8.2562610785665	5.72984413910507	0.514000561681941	-3.16471985570357	6.27917323308376	-2.06192643101438	0.721975269102882	-1.63724079019144	-0.880133669817742	-19.0835530320132	-9.44040824303574	6.70305988793377	-0.94357577892501	-3.80138503670968	3.2458024899979	8.32194380960584	-2.08595156936058	-4.46810276909672	1.58898820796179	1.77241928002787	-2.18172958746267	3.4794916512509	2.64300874452839	-9.5373008723098	-4.96036212163803	4.27786437177459	9.18089360485792	-0.567939221340469	-1.62875900860025	-0.60339304523739	1.58012783951638	-3.30021254946793	7.42745089831898	-4.81087780609724	6.93102263792985	-2.05838880619573	-6.25322947855328	-23.7796658939369	-17.5784185800739	-15.3593339542256	6.2394933558924	3.34213091434893	4.14452439110544	19.7623701689485	14.4343335960778	-2.48679227640551	-8.38058611533387	7.4276194007181	-5.63191042618217	-11.0653565223701	2.74950306521325	-9.81519770391737	0.502858763164343	-2.37673797581126	-1.39506164893367	1.52891793260665e-14
Seventh Rock	33.734527725227	9.10183261366951	-10.8167294620721	2.81685440594994	-6.78162334147359	0.623017823969397	-32.5037141371024	-8.82882823468054	-21.1916947037577	2.88298030089485	20.0307514686646	26.0060841065851	-6.42549843068525	15.9553554366744	-5.68369528558609	-9.10948120006734	42.2794628321577	13.9312668049419	-14.9746038074029	21.3884014321553	-12.6860258604611	-20.300326964356	21.1510234078351	16.3645257874289	-1.22139197080796	11.5913785462232	8.294063546749	-8.07270813377172	-8.11462789286722	14.5389757119212	-1.57168439825826	-11.1437453009856	-8.46314007104923	8.1587518454994	-17.6901903270686	17.4367131378286	5.07055111335338	2.93007582048069	-5.89895295037947	-2.75559945903478	-15.4567239075317	2.9722189653665	5.12759550420619	-7.99120662085903	-10.7877822261437	1.27576181735071	-8.55444142143139	-24.1121577476921	8.62469251730536	-0.851793827985088	15.1608956362656	-13.4951298574701	-2.00219620748793	8.88555578895306	-7.2220363913111	8.34042244305058	11.3991104047977	2.16349904098651	-10.9961801732827	16.2731062533371	22.8141135893681	-10.4595769481178	-1.03576696048686	14.4055104349785	9.46901780555157	-17.6280805316946	-2.95878465222827	9.14477303658911	-19.4420552066978	-15.410896018937	6.10576386703207	-7.99817264107352	-0.0210772425314377	-23.8689038260264	8.62104626514082	2.5559897088274	-17.8630047653415	11.4736043819688	-6.02905590355294	-0.568700400503708	-1.5183995578856	1.67328007598408	3.32883150659048	-7.36052840684419	-3.65213562924723	-0.767073726152804	0.208392730571386	4.22919498511995	10.245666403936	0.293450809474966	-4.90970921769199	8.27843395279769	-0.64771303204038	7.50770380177755	-1.5364959565737	-12.3190924969256	-2.84422461066915	-13.6955236491023	-1.92224434873441	-12.2540558075159	3.79180041297103	-14.8250941776249	-6.70328419065939	7.15652364765369	6.86449288616693	-4.38636208229012	-1.14591929583622	5.30167247774419	-1.74897421050169	0.0175712436245962	1.74418288633718	3.9525651530242e-14
Shamardal	-25.9137761862661	6.36509216673728	28.512455617203	9.38004396453404	-21.9263208269618	68.5903728117548	-33.9121979116028	10.8698972032908	9.25617021322204	11.3889933798593	-41.2464872417511	5.79696378355926	3.74510642992473	0.572319657537202	2.13291341923457	13.6801157394659	9.46468548003016	6.00386110089248	3.68621398017465	-10.4652399392391	5.92488185536822	-0.3392651428616	9.35514464308865	-14.3498845213198	5.47101961966118	-6.0780720546661	-0.190392235154133	-14.4808262830073	-19.1306831789283	-1.19834029728402	0.522811911875981	12.3002903512665	9.39222170011916	-12.1686553498993	12.217716069999	8.71885437177016	9.06062933691101	0.00111863950608958	2.11877047234104	-7.00416750462957	-0.714202990761404	6.99810886799478	-2.44901581133462	2.00515256398411	-6.40947830640466	-2.81491547705901	-3.27873059262092	0.492691859279908	19.9305696780343	-1.43505313346411	-4.85595561282032	-4.48376924147338	-6.25531849457153	0.00953511891330934	-0.174363041165058	0.21365481674201	-5.9105341394263	2.21483822365809	4.47567355755071	6.2758200633754	-6.86675862464757	-0.385571473764198	-2.40976680210224	12.3114230843281	0.54202343990014	4.33583616507001	6.05103930494835	6.76501032730214	-3.11559408025429	0.83807213597775	-17.3342663086387	4.30226513180454	-1.59710236074021	0.481432900512835	-8.87199672819772	5.66112424430956	3.03462838504014	-2.05069137193559	0.612403072431216	4.63893632509034	2.14030952272537	6.1112701176789	2.07938679149434	6.60314472002301	-4.97145491303881	-7.92531660072747	9.54372201145114	-1.73429927463491	5.74689874364894	1.22913085262341	-0.0334751010934751	15.5303691846623	4.03718951707036	11.4085907132803	-10.2957625578487	-2.09384072848072	1.48172775148416	5.72099757427138	20.3134091124468	-3.6144753171116	4.72316945306866	17.2355314396041	-1.58524804255533	7.36768934692007	-17.6365499008251	-7.57140571563511	2.300655737212	23.120525116804	-20.404355971332	2.9752572549452	-0.740252804843223	-8.04761759551245e-14
Silvano	-10.8965708295811	0.90635096266167	-10.0000529199293	-26.4949413389725	-0.152664484039747	4.60130589952292	4.8248129974516	5.69291934037294	-13.216982667571	-11.8962028641573	10.7806784868579	14.6841600011166	-0.753067750271316	-17.8149075265235	-8.68006875406891	-15.1565900683692	-7.71020397968223	10.6671574325042	14.8121467330319	4.99524506173376	-18.0217108563498	-4.58792999325942	-2.68475505541347	7.37986410310504	-25.3183723747304	-24.5881802464394	-3.8785279989871	21.467043570275	11.4888095265774	6.09268399953107	-44.3987665529763	24.1709327806949	-4.97050392723457	-26.8619922804022	-23.127065410357	13.735486231838	12.5353568558001	3.78545261610948	-8.51343186613501	49.7681173941461	-16.4251472222519	0.713417657981463	-7.8605925184989	37.3013501126019	5.7667792432329	4.77699665453581	-7.47922114849974	-5.14366381294568	16.5563845924035	4.39781910182464	4.9023885897789	-7.03715970847527	-25.6427736804469	2.74137139978401	-10.9192093994385	22.18309432845	-1.65939265871128	-9.39895158865323	-3.03684688706861	15.8957856701104	-0.393738659202822	29.2609316732725	6.34201343249539	1.18044492050264	5.22312481168397	2.55446184900742	-4.76447612951085	-4.18720686747596	0.399659461340308	8.96575402037537	3.21373503682215	13.7668716991926	-1.52751767638544	4.72791516019235	-7.2549740301787	0.652662873581729	4.55232889076982	-10.2938035349822	2.60000229173321	-0.948720242497385	1.23113870089919	12.8009687104002	1.54109021612899	6.15265840738228	-0.0509377884869309	1.75929500819858	2.66462305444484	-2.15525982885409	-1.62672772207307	3.75815933021437	-2.81252958021514	-1.51424326240707	0.283833669001528	0.0130615250997566	-2.49110254226428	1.88560818202427	-2.13894771258661	0.369302084427279	-1.97788610226704	-0.671208015855103	0.995956074363566	-0.636399784031242	2.60501390009103	-1.56899840364225	1.73799707239777	1.35680614458185	0.0213970665565654	-0.198545829723128	-1.31227859556111	0.0175090999662767	0.272487791022516	-3.1002037756086e-14
Singspiel	-18.4854071662704	-41.3640818198219	10.3505135863614	-8.13153799108262	0.743131525552797	16.3931723287989	19.1000021635543	-3.22601605120913	6.86710450716641	22.4498361830727	-0.684617449957601	7.20733447751562	6.28405968358187	-20.190631832633	-1.06474002637775	9.21631863767307	4.76529139397383	-14.1160358142775	15.4791346986889	-1.93593682822626	-3.4053527150097	-2.74514679250849	-20.5135477867489	24.6343526196991	24.2126442281724	9.54321272095847	9.99548449750506	17.9879723681727	14.5955435264266	13.3150613057975	5.26708405182429	-2.15241694366552	-5.29793300916791	-28.9623759428054	-2.4646227420912	9.36773847144521	6.60061737941735	10.8031039972029	-6.91596393884653	-8.42449992278335	-14.4628784741261	-8.51860643481706	8.67833252511195	12.7924137326959	-22.9894504808485	20.2545856123173	14.7057110599853	6.96489902005838	3.56125238591242	5.24938193302618	-5.64096106992604	-27.3080461788005	4.13388221610272	-20.4888652997972	-21.4154002246325	-7.07013617348542	27.5199752825176	2.34403555305967	-1.7440943110401	6.36617009632801	-21.6904900458254	-30.4151105906851	15.7169791115227	-20.5511974957106	-14.5494125565889	-13.9020363761841	0.759096230170542	-12.6275335059154	-0.943336986447171	-1.40750880693422	2.59518840814032	-9.06130513376572	11.1398993537164	1.51778733347344	-8.69403770757477	23.5921043534906	13.0894639348072	5.61229359394503	-8.00604533281594	9.09732159777459	-1.89791290509129	-8.08938804164324	-1.64668486573574	-10.0383094145241	7.00131063219449	-5.37106168879123	-4.69656943418608	-2.32353026412946	3.79598828079848	6.32041040011556	-5.93371294390481	2.22804025286838	3.95070649422751	-4.00313390646833	-1.36411400035583	-6.88431623729757	-2.84979259176551	4.50220594259294	-0.999898528902262	0.593072495666993	2.96896944317969	-1.49327335110636	-1.35302839010486	-2.05625156025751	1.87776980180235	-0.984630903223673	0.0450288994604137	-0.679933684704631	-1.76274201959181	-2.75931257735326	1.04556374103173	2.55247022519847e-13
Smart Missile	20.5238711468053	-9.74717714801796	14.1354310069481	-17.0175549630493	-28.4471234728785	-11.7122406778694	46.5967163558031	-21.6585457815206	-12.3120928262455	-2.68947866044564	-30.3224156149575	1.58155074781173	12.8900552659485	11.5461358624261	-13.5655815244122	15.8136358915408	-7.7005409232769	8.5663625611879	-5.47327654164276	9.77710953364326	-1.37373798549341	-8.97704890371244	19.6685391534177	-12.2446456780854	-11.0384588817483	7.23295184158858	-0.0117786577499766	9.81919627921493	-9.08083850755899	-2.99000909513693	10.0439419682611	4.21976057687553	0.468487700762841	-1.3355300068089	13.1094147126944	-1.52701723948945	-8.24347698199763	-10.20015715965	-17.6431227209745	2.26417870953192	-14.7325928268867	16.8602893594109	-3.05022773217201	-10.9836853448521	3.05164014851585	-15.0716016354839	-15.0779713869188	8.01817828085496	0.146228510070217	-1.33110245716523	5.87316553399451	-22.6328633594476	2.823990364712	-17.5318908106779	-7.4157096729499	-2.83334198707587	-9.77949339618548	0.71795845686294	5.14210561341662	7.61009275395626	4.5657461262667	2.34766886030476	-6.78204194366558	-9.75873627105146	6.98782283614853	-9.62701593068105	9.12835543394387	13.5656439427942	-6.39647239703585	17.7205936376285	0.212183340723933	22.675014806935	9.79580484107836	-3.94483707065201	-3.44241154192248	11.6225451701724	3.3645277661915	-10.0788445331176	-11.9203948681231	-0.530536063231074	-2.30375878557283	-17.3479151087137	-3.45321671592601	-16.4598339449832	3.10820137606178	23.8555704943855	19.1626803445008	-5.9261314667564	8.68269117465189	8.35662665742082	10.8790222187266	0.124044019317607	-15.3568720922848	13.3658198403264	9.50510484248187	11.1669799507011	4.63895774866042	-5.34503253572778	-6.36945118690336	-1.48621577400051	-2.5679275770424	1.1058656963195	-2.8836299077831	-3.59019987793208	-6.96297975841911	-12.9871816238409	6.13356571379135	-7.8735379753643	2.93104156543669	0.456122479480385	2.72320965868645	5.7232635582269e-15
Smart Strike	-33.0469485963951	30.7346237968363	6.91651229109899	32.9884347598506	-13.004378594126	-24.2543086827984	8.7869241328077	-6.61084568697482	7.47003534522285	-7.84109441694759	-14.3028042403785	1.2808270058873	4.71000648553508	-18.3257910263246	9.66607625702692	-7.02977457628332	10.3808304515453	4.22647936201702	12.4692836826041	-1.61195423288944	11.3144506672958	-0.676314015536992	-1.99263182263136	0.979359503195978	-15.503542278849	6.94813140455528	-2.71258727696956	-6.76874953805424	9.93814635943981	-7.91517420967768	-3.00375130189449	-9.86336300795516	12.340962173679	2.86751417453054	-4.80663324102795	13.7989718264817	2.69424536910226	28.0251791948431	5.13624822600414	-8.09737519850512	-4.0104099289362	3.46637917753669	-2.18033737044077	6.04161124791526	-8.30673031451932	-23.5992916976329	-14.9681117109084	13.1694113831984	7.75382246624962	-10.7390908665182	19.7862544300394	25.5149298929784	24.5263995797534	-20.575493535953	-13.4838179508559	-8.84920557818993	15.1267247943432	-15.2837809910678	18.1061423798356	21.1495768488141	30.542505026866	0.615785936267042	-3.80597086195257	-8.50981587905156	-9.28504134680849	-15.4436268835748	-16.3752456607124	8.05199713743356	29.0066927722669	-16.5007745738299	-2.99185574313552	12.1405324836026	18.324625207791	8.05662582178666	3.65835847694538	12.5209482927613	-1.41426392187131	-10.6438961149989	-4.44300542450203	4.73884501302337	-4.96475768445258	9.58259890103016	5.29807372014888	14.3739173565148	-4.99186505842889	-3.00551100254358	-8.7213084152519	12.4222458560526	3.4409662313995	2.26823900803741	1.93191758279885	-2.18627008031046	4.33416644673055	-2.29133162918724	-8.00276354266176	8.93795933093168	3.74371096261373	0.378392681942414	1.17375343995421	2.30903441418222	3.16423616487724	-2.83412716543881	0.67266130454455	0.970446954545159	0.000541030533064663	0.717746098135858	-1.21080913363334	1.38010108239178	1.87358996077847	1.79433839349759	-0.436890746817404	2.64186892848239e-13
Snitzel	34.311832326214	-11.9251801394918	6.73419744503483	-26.4476563479631	14.4232869951442	-7.90951511275167	-15.9570065659274	18.8114945697411	46.6906540415551	-11.6333540939907	3.68854525140781	9.65934621760859	3.60442138598333	-40.3725443767653	3.88382351633828	12.1421278177821	4.4606966970471	1.98310990657479	-24.4661717619488	19.2044339925041	7.31312755987416	-7.49512509264234	-2.70530848783671	9.01897997508964	5.81536932870343	-1.22055295523366	-9.87071142199843	1.88576233372689	11.3636194314023	-6.81329341952218	9.40380223640874	4.52442021978333	-0.735361716085157	8.95653116083743	1.9495687319031	-3.85206090034516	-10.3333829790518	-3.32874044373544	-0.960328298603007	-7.55266436602787	-7.71448448150323	-14.0931500850069	3.07439585357143	1.16538727576743	6.92243054399536	-4.43128436898162	-4.02372780804699	-12.3296682555969	17.4910674137477	-5.61932021417034	-5.33831920702685	8.76334912870727	-10.5290313828744	-7.72110597737009	-0.00439368549401667	5.10621438389528	-5.03353194894762	-8.38085403892095	9.20187330200254	-11.7937556202034	-11.4128171417848	10.4657158971638	-0.508191715021576	-3.23512726378058	8.7363153301756	8.28894568153597	-6.14928993524021	-5.09355377293449	-10.0796700156324	-3.82641492499415	-20.1150260527608	-9.27244172854744	7.02052603810812	-5.84966624331035	12.4604632713801	8.98403204165898	9.30537158824398	-11.9192895857904	-12.8594087249432	11.3642208981788	-27.6570073307591	-12.4623275288151	31.8221993087714	0.0945267412033929	-14.9641465443513	3.128386886188	2.39655117352155	12.1100561852059	-12.8344462435476	-6.82683656341676	-1.34596185505794	2.5780275321721	-7.06819055014119	3.87010259251853	4.31628680351836	-1.5922450386719	-1.53007212629192	0.921581495427474	-11.8582933663381	-4.89574811235079	4.83151607431477	-0.0673668728352567	10.3194938262945	-1.03090460707518	1.68190143973583	-0.00584696888428851	14.1541039569448	12.1840129642917	9.74285077415246	-0.136360155830289	2.77127510592364	-9.12381835596501e-14
So You Think	-4.48143986189645	-48.9841554586476	-1.96125090803756	-4.26620996962961	10.6511020922758	-0.34961257550819	19.8565053671477	3.78389730371456	-2.84142845881898	14.7453174775591	-14.8523836870502	35.1857223034201	8.4572765403663	-16.7624022003664	-26.7125630414415	-1.60884744995857	11.1019903943253	-15.9344567905682	32.8970287771136	-0.241879651293461	-17.698916134504	5.2640136210935	-3.51118568153464	6.98201725496177	13.173843623354	30.5322623511437	7.17423136716968	-13.8464238924575	9.60834342503795	12.0049697248245	-17.8250084954557	11.3472272545796	8.33896659105338	22.2217813608516	-0.659930245130938	-2.99559888816775	8.75202025908958	-29.0315090934648	3.4799975412428	-6.17514302135071	17.9710309712494	-1.3958434531049	-11.935018150223	2.25265085238085	1.95858540141982	-2.10576421104119	9.71141564920917	-7.23360848349021	11.6745746982043	-21.2794322178602	3.9964257499435	-8.67986153722409	-0.130184223814969	-7.20572694518629	10.0909649027137	0.25591551219638	-16.197932542611	-6.85700757386268	1.99128891650754	-7.02698827891504	10.5576210586669	-0.366193589608868	-5.96117326128461	6.49979561438809	-0.715632391705426	-0.397843760054667	-6.87971433388832	21.2871742855156	-4.96504215171733	6.86005129283901	8.40629364917184	1.48685512646156	3.37333561422872	-6.46924995506701	4.25443808339947	1.64725119474304	-5.56551423342345	-8.81333779090925	-1.65966122783896	1.24206670553369	5.32231592287887	-2.36717493266298	-3.86028013191515	-4.23034669409848	12.6387162265761	-21.2060988151119	-7.80399389368491	-3.00453633427253	-22.7765000109833	-1.61861427944122	-5.67517988873336	-10.5314143414142	9.13139368238257	4.11944223398219	-13.7916200851325	11.079558816579	7.83059084099454	-1.68496158887745	-20.4546840575074	1.10099630378765	-1.42387325529887	9.91438895346811	-5.31486929316999	9.99362110763048	-3.81216873785551	-1.74638654039923	-8.19897301756643	3.36962756791412	2.78743685066151	3.40700737427464	1.21051255364206	7.00481110900539e-14
Star Witness	0.915595326541891	3.52042647334474	-18.230960600046	-2.71613864468971	-10.3941655166381	-3.09206734528788	-3.73798956386384	5.29878360833316	-16.6255347822661	-8.61887786259017	9.79441846445072	6.18837912615979	-0.534214342604384	-9.34754176175542	-1.14263902727416	-11.2143396336439	23.9132938261553	-2.23006930980785	-3.66329235406663	-25.9136856116305	-5.11828190327941	-6.74670261069643	-10.7962416686846	-19.8726453459694	9.8700402691728	-12.0035085370704	2.62085748313414	-4.98882005590898	-20.2015692784392	1.67715772877268	9.04917214744765	-11.3852117105374	-30.6959595813441	-13.1471342050175	-2.00151518640935	-30.6996612399314	-4.51429152337701	24.3069792607378	10.1563266111601	20.8733037571186	5.43531790215843	-43.6064878438364	-7.52627280209292	-22.6834483847889	-13.9488643225349	-31.1065439740476	16.1422211505539	3.164186229717	27.2263405736226	-10.7473297682147	20.1086616329875	-20.299912018474	-19.328186485664	-4.64594659099191	1.56784197508438	-5.58342185867107	-25.466599682764	17.3516289988889	4.90423983564795	-15.2866733268704	5.85639891999999	-4.30746037447377	10.3304552315468	8.32422485614882	-19.7678647718342	4.40301617998752	-0.761030455312513	-2.95264854156442	10.4252018481623	-6.70721429734765	22.1871956138797	2.54628324407661	6.48063795508755	-3.41611678024125	1.52864603219512	4.84309779100144	6.53969102779595	-5.14581261182624	-5.79489000345574	2.00456440268761	-2.51619339174359	2.37447039780628	-8.70791045303075	1.68933016362333	-4.10425977399337	4.66859734926882	0.00337722720337328	1.7882567949386	-0.748618440828143	-3.25476024513179	2.02674756801473	2.64968372322138	-3.92808131277812	-1.79550531229108	3.35975830081517	0.739863794547859	-2.35092347497103	3.41086042616007	2.7394856208954	-2.25187483723741	0.333629299334495	3.27678122101057	4.47517836860874	-0.530773301894939	-0.72112495975979	-2.08910251043729	-0.401097358674677	-1.94652136729753	2.60311865416631	1.46115385835634	-0.164166254634115	3.13078327436708e-14
Stratum	34.5589383179833	-2.04172179973816	-13.4344002842014	-30.6856923974321	2.33352072749686	-16.1226536598673	-6.955802480296	23.328574637922	36.6187926272275	-3.99924632586358	-1.0515333674666	-2.00714976662786	3.23032666034857	-25.2944816536044	20.286693525848	9.09566966192328	2.35248782068699	8.69439889509873	-22.8070502160692	6.7364213260818	17.1089999714438	2.58676554822239	-3.04017895028808	14.1073249024093	2.70089359546708	6.99156524381956	25.3069977749284	-15.1014191453468	-5.90921306434059	10.0338149179556	-17.3299280416953	4.15481459994433	6.95972365112022	-15.2041323600324	-5.53747513183744	-5.79107342387047	13.1613995780993	1.58589975672049	1.61335613517517	6.87299409021703	0.0635908339866223	8.78006753701403	0.827529968360974	-2.97494780400507	12.1571333441358	-19.4148307556733	-1.68454199198136	-2.62405378638075	-14.1669559984047	13.9054346682086	9.25660305532311	-5.9694330850311	19.2331445355667	7.24279266942022	-6.87459572681503	11.8939344743241	2.82843461426879	16.1961825146112	9.46610616344686	17.25246428502	-2.2892248199689	-11.6920740552816	-19.1169597648456	12.4049646876193	-26.1245739156653	17.259711015407	21.2814469969647	1.40892434537392	10.5879633811754	10.349142362469	13.8847082135138	12.4273940752243	-8.02703786237562	11.1571132311821	12.0500470076468	0.562648160983284	4.34893818639575	15.5029597996295	15.8896389045067	-11.0301506104176	11.3045290759064	-5.09833730838633	-3.82770691321183	-9.16698321575998	8.80903967653065	-9.27880390582814	-0.0972041827315941	4.70485284743381	5.01134617211498	6.72355296434036	2.62962863136103	10.7301652953474	1.78125664976436	7.261387232732	-4.26278670426189	-4.73777776430522	15.1813996191631	-3.14783904147301	-6.88941481158812	2.97679083041817	7.10664568478571	3.55929685211835	8.03412098513684	4.02049932078163	0.962121082294938	5.40304213081416	10.1626022690027	4.80600878557886	9.48937671310738	0.921327893362617	1.85211465073636	-9.37835412830718e-14
Street Cry	-23.964947451969	20.07387846235	-9.89282309415905	16.5920798424557	-17.7946053065352	16.2069951067793	-5.9752045843086	29.6396048250073	22.7870716575018	-18.087148896628	-15.7153214334738	-2.2505583358299	23.3897347457745	29.5501605281039	-2.68224085190764	9.8139169787251	-11.3761409570016	17.6824262302135	-12.124724105384	-8.17308979634154	-22.405756604571	6.72321182317235	-1.99759317338852	1.83754073654031	40.3670956263663	-4.56502599806508	34.6021322544358	1.35866786892234	4.81816877061266	1.38567384067974	12.6988319458891	0.340459735864363	4.20342995326724	0.464293083406917	0.830814780952671	-3.01365358665694	3.98391603882406	0.718256070178314	-4.598712484648	11.5670915071619	-0.22555419556424	4.5920877242338	-3.1122217433994	4.34466545884824	8.26813721214128	-5.50439727008864	-7.09048751311803	-4.22794177388049	-0.47896385035886	2.32800510150684	-21.2666563524966	-17.9718194418945	2.36070490698759	8.96401468432041	10.3595635591855	5.91068773528744	-4.18679579646731	-5.49353730999195	4.2470282313316	12.1281812135207	13.06072406691	-11.8095255791153	-4.6264237676575	3.36349509670965	-17.7352625969272	3.05312984880951	-19.5682740097553	1.37213530109045	-6.02645533457308	10.5044334723975	-24.8956377549738	-2.34995421933553	-24.1028104662553	-4.15381952435912	2.69936181859665	19.5546973676979	-8.52722398342269	-13.0077891924583	-3.00898569215056	8.48757947276958	-17.0961346114551	17.5906951516134	-18.7761649418509	11.1871801608399	4.77077698661628	12.9366009716057	-8.76277735811567	9.26930580898302	2.87834873230789	-0.207934013270398	0.167037605402696	-13.2545937521281	2.48200545762513	-6.29939915277816	9.70229161057783	-1.6488700582951	-2.81064450953	3.95553457209865	-9.27411372582769	-2.00027689253748	-3.83644656936127	-2.91000742166682	2.13177951849892	5.31035086950361	5.88135907866225	2.84406932567669	-0.283622975153784	-8.12110028115815	2.17471930855564	0.0360999488748724	0.418947842391172	-4.20946601076169e-14
Tale of the Cat	-25.2798256845704	20.9250910936285	7.56512375231716	6.2563628356306	-5.98032451289775	29.6272693858263	-16.0595293307118	-9.17555336676175	-0.787741809014506	-15.2289270619245	-10.197604221262	-1.10242736889989	-1.46437447997234	-8.09750308199365	18.5431855882059	-5.41538736517496	-6.31860500088842	-6.56079025897825	-9.60569151707231	-6.20652664011422	9.68568809835209	-16.0238959154762	4.69670682735098	-0.724310711330814	-9.59773706484033	27.9111968148548	-14.5847991637115	6.08478532143008	13.7365130911937	16.8340746147211	-8.59098844943604	-8.8729377331859	11.5492068495078	18.2254873756866	-16.2258645465861	-12.5446129756962	-23.2857599170789	-13.5044004165421	21.944528227009	-5.50881089180092	12.156913378942	-3.68955747875303	-3.78930309580682	-12.741004655627	-3.21258787501103	11.5482671919014	3.07441229854004	1.667933307571	-15.8954628490941	33.8412821974937	20.7211190392221	9.41386516716555	-26.5579198179331	4.33072600482734	6.65081138940993	-2.83147526585375	5.71676091429371	6.89575101287737	-22.1236867501599	14.00354983204	-2.18811830286772	1.29058305056282	-10.4281319084309	13.9868211225064	-8.62986659273164	-24.0657932834026	-7.05786420788715	5.29648065164711	-8.98383648862205	1.66564708659422	13.3907859697425	3.38029627704754	0.79121606218444	7.75660320238446	-13.2717834563714	18.7981628918961	30.9503914169266	-9.79802591167286	18.3438677369344	4.71222577821941	-3.20707146186016	1.54736323409326	-1.85187553113613	0.278107879357399	3.30373094662178	11.8822052231968	4.42302520926391	6.46599048816247	-1.07512906327054	-2.78923100633233	-0.91301025754868	-9.98796068753816	-0.283087285411523	-5.7920978289537	5.86624966499613	-1.84051704282292	-1.65417730652445	2.36644727369352	-13.5202845910836	4.44935363322162	1.00398741526699	-0.8990275599332	3.98443645728823	1.00266486022707	-3.20412023799095	-3.29646248915163	0.204176527617557	6.10976830565362	-3.29782083530413	0.850853115506965	-0.70872858766563	-2.65766370431578e-14
Tamayuz	-26.1002823277437	7.39079068759884	-32.7904591222118	4.56088405282773	-6.87764231994612	-14.4369654837148	-5.58087694489225	-24.493188348422	11.1600454262069	12.3191117233559	14.2743924994731	33.733890745115	19.7490916566558	25.9797232218974	15.5588692658051	1.73327159542562	-13.06531804676	-27.4382441782522	-10.5929875783552	21.3331727901701	15.5964636314501	-15.5455351333104	-8.50716592376642	-3.87044204282401	32.0621053011745	-22.2286593581908	-1.08688452447206	-13.4365311473998	-10.3268039009863	-12.2996359581244	-5.81029473183547	3.07920366288663	-1.3372154664271	-8.73925800453467	3.99488348562822	1.95525742743248	-2.11924219170775	-7.02769973329702	-11.8500295281027	-9.5785957078517	7.19357062994788	-3.21999596276555	-9.35391138768987	1.6479679202359	-3.47830322848773	0.318101245582966	-8.63781856156511	-7.19309516012223	-4.7105012539593	1.7784886647858	-0.0934661630801698	9.66410398835594	-16.3201454379735	-16.2998100235715	9.25891263954347	5.30858414486235	0.768939501732175	7.14401093609314	-3.01171158939016	1.03909570883775	-3.57649461096582	10.2197090434687	2.86370961857489	3.620750927348	-1.26123016979069	-4.01802740022591	9.16258518160533	3.19512944877365	-6.49117079223949	4.37109105779132	-0.934435104449035	4.27501921429686	-0.0461599731234875	0.3831741650137	-3.3989226920892	0.147390623376658	-2.14942679188536	2.79726279742101	-3.9440674321773	-0.148240196028514	2.73731606602353	-13.6455936715044	-1.22235564783841	0.84367904357708	-2.15458665924531	4.28300533894853	9.64451484370441	9.5776338101586	16.2526802618249	6.36371699907966	-24.655191757648	3.45035966655768	21.4048702302062	-23.3428101280014	-9.3409293462159	31.6055610242921	2.12774233409113	-2.87653247893847	5.01329015027989	-7.69556893314834	12.3234534771518	-4.19368541052511	6.88208449071003	1.06781597987496	-3.16353388366408	4.50423922657533	-2.6683596136734	-2.36757756651581	4.61871367156507	-1.57959506479143	-0.0340985548355549	-1.59702894456787e-13
